text,annotation,label
My outfit for the dance is gonna be straight fire; it's gonna be a lit night for sure.,"[('lit', 'SLANG')]",1
I started a new show on Netflix and so far it's been really mid - hoping it gets better!,"[('mid', 'SLANG')]",1
Our group Halloween costumes are going to be lit this year - coordinated group dripping in style!,"[('dripping', 'SLANG')]",1
I could tell by his tone of voice that he was feeling pretty salty about not winning first place in the competition.,"[('salty', 'SLANG')]",1
"My outfit for the party tonight is looking a little mid, I might need to switch things up.","[('mid', 'SLANG')]",1
"Just watched the finale of that TV show and wow, talk about a super disappointing ending - majorly mid vibes all around!","[('mid', 'SLANG')]",1
Why you always gotta come at me with those weak caps?,"[('caps', 'SLANG')]",1
It was pretty mid for me; nothing too exciting happened.,"[('mid', 'SLANG')]",1
It's got such a cool drip to it.,"[('drip', 'SLANG')]",1
"I just watched that movie everyone was talking about, and honestly, it was so mid.","[('mid', 'SLANG')]",1
She took it to a whole new level of extra by creating drama out of nothing.,"[('extra', 'SLANG')]",1
I hate it when people get all salty over little things like this.,"[('salty', 'SLANG')]",1
Why are you being all salty?,"[('salty', 'SLANG')]",1
"I just got tickets to the music festival next month, I know it's gonna be one of the most lit events of the year.","[('lit', 'SLANG')]",1
I need to up my shoe game if I want to have serious drip like those guys over there.,"[('drip', 'SLANG')]",1
You think you can just keep capping on me without any consequences?,"[('capping', 'SLANG')]",1
She keeps changing her story every time she gets caught up in some new lie; absolute masterclass in capping right there!,"[('capping', 'SLANG')]",1
The concert we went to last weekend was absolutely lit - the energy was insane.,"[('lit', 'SLANG')]",1
Going thrift shopping is the best way to find unique pieces for your drip without breaking the bank.,"[('drip', 'SLANG')]",1
"Honestly, I think everyone gets too caught up in being all salty over social media drama instead of actually enjoying life.","[('salty', 'SLANG')]",1
I'm still shook from that crazy party last night.,"[('shook', 'SLANG')]",1
Why is everyone getting so worked up and being all kinds of extra over who sits where at lunch?,"[('extra', 'SLANG')]",1
I was so shook by the plot twist at the end.,"[('shook', 'SLANG')]",1
Jenny has been super salty ever since she found out she got a lower grade than her friend.,"[('salty', 'SLANG')]",1
"I can't deal with all the extra homework the teacher assigned this weekend, like seriously!","[('extra', 'SLANG')]",1
Stop cappin' that you're not into them when it's obvious you have a crush.,"[('cappin', 'SLANG')]",1
"I tried that new restaurant downtown last night, and honestly, the food was pretty mid.","[('mid', 'SLANG')]",1
I was shook when she walked into class today!,"[('shook', 'SLANG')]",1
"He seems extra salty today, maybe something happened that we don’t know about yet.","[('salty', 'SLANG')]",1
I can't believe Jake is still salty about that argument we had last week.,"[('salty', 'SLANG')]",1
That new track by Drake is straight fire - it's definitely adding some serious drip to my playlist.,"[('drip', 'SLANG')]",1
I can't believe they had the nerve to cap on my taste in music like that.,"[('cap', 'SLANG')]",1
The way Jim dresses just screams drip - he always looks so cool.,"[('drip', 'SLANG')]",1
Seeing how much weight Tim lost over the summer had us all really shook.,"[('shook', 'SLANG')]",1
"The party last night was pretty mid, nothing too exciting happened.","[('mid', 'SLANG')]",1
I see right through Mark's caps about being too busy to hang out with us this weekend.,"[('caps', 'SLANG')]",1
It's full of insane drip.,"[('drip', 'SLANG')]",1
"Seriously, why does she have to be so ridiculously extra about everything?","[('extra', 'SLANG')]",1
"My lunch today was so mid, I wish I had grabbed something else.","[('mid', 'SLANG')]",1
I can't believe Sarah got all extra when I accidentally ate one of her fries.,"[('extra', 'SLANG')]",1
Why is Sarah being so extra about her crush not texting her back?,"[('extra', 'SLANG')]",1
She was super salty when she found out her crush asked someone else to prom.,"[('salty', 'SLANG')]",1
The weather forecast says it's gonna be mid tomorrow - not too hot or too cold.,"[('mid', 'SLANG')]",1
"I thought the concert would be amazing, but it turned out to be pretty mid overall.","[('mid', 'SLANG')]",1
"The beach bonfire last weekend was crazy fun - good tunes, good vibes, just overall super lit!","[('lit', 'SLANG')]",1
"Taylor's party last weekend was fun overall, but the music playlist she had playing was definitely on the more mid side.","[('mid', 'SLANG')]",1
I can't stand people who constantly cap just to impress others.,"[('cap', 'SLANG')]",1
"When she told me she got accepted into her dream college, I was genuinely shook – in a good way!","[('shook', 'SLANG')]",1
Jenna was really salty when she saw her ex with a new girlfriend at the mall.,"[('salty', 'SLANG')]",1
"The food at that restaurant was surprisingly lit, we need to go back.","[('lit', 'SLANG')]",1
"I swear, if Jason doesn't stop being so extra about wanting attention, I'm gonna lose it.","[('extra', 'SLANG')]",1
"I heard that new restaurant in town is really good, we should check it out and see if the food is as lit as they say.","[('lit', 'SLANG')]",1
I went to a party last night and it was okay I guess - pretty mid overall.,"[('mid', 'SLANG')]",1
"Ugh, that girl is always spewing out some major league cap - it makes my head hurt!","[('cap', 'SLANG')]",1
"I need to cop those shoes ASAP, they're straight-up drip.","[('drip', 'SLANG')]",1
Why do you always have to be so extra with your outfits?,"[('extra', 'SLANG')]",1
"I spent hours curating the perfect school dance outfit, gotta make sure my drip is on point.","[('drip', 'SLANG')]",1
The teacher was pretty salty when she found out we didn't do our homework for the third time this week.,"[('salty', 'SLANG')]",1
"When my dog learned a new trick overnight, I was honestly more shook than impressed!","[('shook', 'SLANG')]",1
Seeing my best friend's new haircut had me super excited but also a little bit...you guessed it...shook!,"[('it...shook', 'SLANG')]",1
Why you always gotta throw shade and cap on me in front of everyone?,"[('cap', 'SLANG')]",1
She's always capping about how much she can bench press at the gym.,"[('capping', 'SLANG')]",1
The fashion show last night was insane - everyone was serving major drip on the runway.,"[('drip', 'SLANG')]",1
Who do you think had the best drip at the party last night?,"[('drip', 'SLANG')]",1
"My phone battery life is getting so short these days, it's definitely on its way to being mid-tier soon.","[('mid-tier', 'SLANG')]",1
"I'm not gonna take your caps seriously unless you can back them up with facts. 10.They may act like they don't care, but deep down they know your caps hit home.","[('caps', 'SLANG')]",1
Can you believe how extra he was being over losing a game of Fortnite?,"[('extra', 'SLANG')]",1
The food at that new restaurant downtown is supposed to be super lit.,"[('lit', 'SLANG')]",1
"That TikTok video of the cat dancing had me absolutely shook, it was so adorable!","[('shook', 'SLANG')]",1
"Don't listen to Ian, he's always capping about his skills on the basketball court.","[('capping', 'SLANG')]",1
"I had no idea that new coffee shop would be this lit, their drinks are amazing!","[('lit', 'SLANG')]",1
"My friends and I are planning a road trip for spring break, it's going to be so lit!","[('lit', 'SLANG')]",1
"The plot twist in that movie had me shook for days, I didn't see it coming at all.","[('shook', 'SLANG')]",1
Everyone was feeling a bit salty after not getting invited to the movie night.,"[('salty', 'SLANG')]",1
This semester is going by so fast; it's been pretty mid in terms of workload though - not too stressful yet.,"[('mid', 'SLANG')]",1
She's always cappin' about her expensive designer clothes when we all know they're knock-offs.,"[('cappin', 'SLANG')]",1
Finding out my favorite band is coming to town has me beyond shook with excitement.,"[('shook', 'SLANG')]",1
The way he talks about how many girls are interested in him is just pure cap.,"[('cap', 'SLANG')]",1
"I just got tickets to see my favorite artist in concert next month, it's gonna be lit!","[('lit', 'SLANG')]",1
"The ending of that movie left me so shook, I couldn't stop thinking about it for days.","[('shook', 'SLANG')]",1
My brother is always so extra when it comes to his video game competitions – calm down dude!,"[('extra', 'SLANG')]",1
Chris was rocking a vintage jacket yesterday that had everyone complementing his sick drip.,"[('drip', 'SLANG')]",1
"My mom was totally being extra this morning about me cleaning my room - like, relax, it's not that serious.","[('extra', 'SLANG')]",1
He's still salty about not getting invited to the concert last weekend.,"[('salty', 'SLANG')]",1
"My teacher surprised us all with a pop quiz today, and I was so shook because I didn't study.","[('shook', 'SLANG')]",1
"Ugh, my mom is so extra with all her rules about curfew and chores.","[('extra', 'SLANG')]",1
Don't be so salty just because you didn't get the role you wanted in the school play.,"[('salty', 'SLANG')]",1
"Dude, stop capping about your high score in that game last night.","[('capping', 'SLANG')]",1
"The new song Jack just dropped has such a fire beat, it's definitely adding to his drip as an artist.","[('drip', 'SLANG')]",1
"Honestly, I think I'll do okay - probably somewhere in the mid range.","[('mid', 'SLANG')]",1
Why are you being so salty towards him?,"[('salty', 'SLANG')]",1
I think it's funny how people get all worked up and start acting extra over little things like who texted who first.,"[('extra', 'SLANG')]",1
My mood today is just so mid; can't seem to shake off this feeling of boredom.,"[('mid', 'SLANG')]",1
Why you always cappin' about how much money you got?,"[('cappin', 'SLANG')]",1
The latest episode of that TV show had everyone on Twitter shook.,"[('shook', 'SLANG')]",1
My mom is always getting salty with me about keeping my room clean.,"[('salty', 'SLANG')]",1
Why is everyone being so extra about what to wear to the party?,"[('extra', 'SLANG')]",1
I swear my little brother is the most extra person I know - he throws tantrums over the smallest things!,"[('extra', 'SLANG')]",1
I went to grab lunch at that new place downtown and it was really just meh – super mid food.,"[('mid', 'SLANG')]",1
This playlist on Spotify has been kinda mid; I need some new music recommendations ASAP.,"[('mid', 'SLANG')]",1
The way Sarah carries herself is just pure drip - she exudes confidence.,"[('drip', 'SLANG')]",1
Victoria totally surprised us by showing up at the party wearing a completely different style than usual; we were all shook by how good she looked!,"[('shook', 'SLANG')]",1
This weather is such a bummer; it's been consistently mid for days now.,"[('mid', 'SLANG')]",1
I was shook when I saw how different she looks!,"[('shook', 'SLANG')]",1
Brad was getting super salty when his crush started dating someone else.,"[('salty', 'SLANG')]",1
"When my teacher announced a pop quiz today, everyone in class was visibly shook - we were not prepared at all!","[('shook', 'SLANG')]",1
"Bro, I was so shook when the teacher announced a pop quiz today.","[('shook', 'SLANG')]",1
"When my teacher announced there was no final exam, I was shook - in a good way!","[('shook', 'SLANG')]",1
"My friend's birthday bash last night was lit, we danced all night long.","[('lit', 'SLANG')]",1
"After finals are over, we should plan a road trip together - that would be absolutely lit!","[('lit', 'SLANG')]",1
I don't get why people are being so extra over this new Netflix show; it's good but not life-changing.,"[('extra', 'SLANG')]",1
Her drip was on point!,"[('drip', 'SLANG')]",1
"My mood today is feeling super mid; not sad, but definitely not happy either.","[('mid', 'SLANG')]",1
I can't believe Jenna got all extra about her crush liking someone else.,"[('extra', 'SLANG')]",1
"My friend recommended this book to me but honestly it's just super mid, couldn't even finish it.","[('mid', 'SLANG')]",1
"It's absolutely lit, I can't wait to watch it again.","[('lit', 'SLANG')]",1
I can't believe how salty Sarah got when I accidentally ate her leftovers from the fridge.,"[('salty', 'SLANG')]",1
He's always so salty when he doesn't get his way.,"[('salty', 'SLANG')]",1
That movie we watched last weekend was so extra with all the explosions and dramatic music in every scene.,"[('extra', 'SLANG')]",1
Did you see how our classmate got all extra when the cafeteria ran out of their favorite dessert?,"[('extra', 'SLANG')]",1
I can't believe Lucy is still salty about not getting invited to Emily's party.,"[('salty', 'SLANG')]",1
I can't wait for summer break - it's gonna be so lit!,"[('lit', 'SLANG')]",1
"I'm feeling the vibe today, got my whole drip on point.","[('drip', 'SLANG')]",1
"Don't be so extra about your crush not texting back right away, they have a life too.","[('extra', 'SLANG')]",1
"She really came for you with that roast, no cap.","[('cap', 'SLANG')]",1
The main character has such a cool sense of drip.,"[('drip', 'SLANG')]",1
"Don't be so salty, I was just giving my honest opinion about your new haircut.","[('salty', 'SLANG')]",1
Her drip game is on point.,"[('drip', 'SLANG')]",1
My parents always hit me with that I was a perfect student cap growing up.,"[('cap', 'SLANG')]",1
"The way she reacts to everything is just so extra, like chill out and take a breather.","[('extra', 'SLANG')]",1
My parents were shook when they saw my grades this semester.,"[('shook', 'SLANG')]",1
"I tried that new restaurant downtown, the food was straight up mid.","[('mid', 'SLANG')]",1
My grades this semester are looking kinda mid; not failing any classes but definitely room for improvement.,"[('mid', 'SLANG')]",1
Watching those old school fashion documentaries always gives me so much inspiration for building unique and eye-catching drips all on my own!,"[('drips', 'SLANG')]",1
"I tried that new restaurant downtown, and honestly, the food was just mid.","[('mid', 'SLANG')]",1
Lisa got all extra when she found out her favorite coffee shop ran out of almond milk.,"[('extra', 'SLANG')]",1
She needs to stop being so damn salty all the time and learn to let things go!,"[('salty', 'SLANG')]",1
"The latte I got was kind of mid, nothing special.","[('mid', 'SLANG')]",1
"Don't cap about how much weight you can lift at the gym, we've seen your struggle!","[('cap', 'SLANG')]",1
I just got tickets to see my favorite band in concert next month - it's going to be so lit!,"[('lit', 'SLANG')]",1
"He was acting so salty after losing the basketball game; it's just a game, no need to get all worked up.","[('salty', 'SLANG')]",1
"You've been acting really quiet and distant lately, are you feeling a bit...salty?","[('bit...salty', 'SLANG')]",1
"He's always getting salty over the smallest things, it's annoying.","[('salty', 'SLANG')]",1
"The weather today is so mid - not too hot, not too cold.","[('mid', 'SLANG')]",1
"When he starts telling those wild stories, you know it's all cap.","[('cap', 'SLANG')]",1
It's hard not to feel a little bit salty when your best friend cancels plans last minute.,"[('salty', 'SLANG')]",1
"I need to step up my game, everyone at the party had such dope drip.","[('drip', 'SLANG')]",1
He went full-on extra when he found out his favorite band was coming to town.,"[('extra', 'SLANG')]",1
"Don't be salty that I beat you in that game, it's just for fun.","[('salty', 'SLANG')]",1
"The party last night was kind of a vibe, but the music was just mid.","[('mid', 'SLANG')]",1
"I can't believe how fast time is flying by senior year, it has me lowkey shook about graduation.","[('shook', 'SLANG')]",1
My sister is always salty towards me whenever I borrow her clothes without asking.,"[('salty', 'SLANG')]",1
"When my parents surprised me with tickets to my favorite band's concert, I was beyond shook.","[('shook', 'SLANG')]",1
I need to hit up the mall this weekend and find some fresh drip for summer.,"[('drip', 'SLANG')]",1
I could tell he was feeling pretty salty when he didn't get invited to the party.,"[('salty', 'SLANG')]",1
The vibe at the beach bonfire last weekend was unmatched - everyone brought their A-game and made it super lit.,"[('lit', 'SLANG')]",1
Why are you acting so salty towards me?,"[('salty', 'SLANG')]",1
Why do people feel the need to constantly spew out cap like it's the truth?,"[('cap', 'SLANG')]",1
"When he told me he aced the test without studying, I was shook.","[('shook', 'SLANG')]",1
Halloween this year is going to be epic - we're already planning our costumes and it's gonna be soooo lit!,"[('lit', 'SLANG')]",1
"He really needs to stop capping about his 'rich parents', we all know they drive an old minivan.","[('capping', 'SLANG')]",1
"Lacey made such an extra entrance at the party last night, complete with sparklers and confetti - typical Lacey move.","[('extra', 'SLANG')]",1
"Don't be so salty just because I beat you in that video game, it's not a big deal.","[('salty', 'SLANG')]",1
Why do you always feel the need to cap on my jokes?,"[('cap', 'SLANG')]",1
"That's pure cap, my skills are unbeatable!","[('cap', 'SLANG')]",1
That new song that just dropped has serious drip - it's been on repeat all day!,"[('drip', 'SLANG')]",1
We were all so shook by it.,"[('shook', 'SLANG')]",1
He tried telling me his dog ate his homework again...biggest cap I've heard all day!,"[('cap', 'SLANG')]",1
I can't stand when people try to feed me some cap about how they're too busy to text back.,"[('cap', 'SLANG')]",1
It's supposed to be really lit.,"[('lit', 'SLANG')]",1
Can you believe she got extra mad just because he didn't text her back right away?,"[('extra', 'SLANG')]",1
Taylor Swift's latest song has major drip – I've had it on repeat all day.,"[('drip', 'SLANG')]",1
"My outfit for tomorrow's event is going to be so lit, everyone will be talking about it.","[('lit', 'SLANG')]",1
He looks super salty after failing that test he didn't study for.,"[('salty', 'SLANG')]",1
Let's see who can come up with the wildest cap at this sleepover.,"[('cap', 'SLANG')]",1
"Check out these sunglasses I just bought online, they're giving me major summer vacation drip vibes.","[('drip', 'SLANG')]",1
Why are you still feeling so salty over what happened last week?,"[('salty', 'SLANG')]",1
We're gonna have some lit adventures.,"[('lit', 'SLANG')]",1
"I just finished binge-watching that new show on Netflix, it was seriously so lit.","[('lit', 'SLANG')]",1
"Stop capping, we all know you didn't really meet a celebrity last weekend.","[('capping', 'SLANG')]",1
"The movie we watched last night was just okay, super mid in terms of entertainment value.","[('mid', 'SLANG')]",1
"When I heard that new song by my favorite artist, I was absolutely shook by how good it was.","[('shook', 'SLANG')]",1
That new horror movie trailer looks intense - it definitely has me shook already.,"[('shook', 'SLANG')]",1
"My teacher caught me cheating on the test, and I was beyond shook.","[('shook', 'SLANG')]",1
"Don't listen to her, she's just full of cap trying to make herself look better than everyone else.","[('cap', 'SLANG')]",1
"It's kinda mid, I expected more from that artist.","[('mid', 'SLANG')]",1
"I swear, some people just love to cap about their accomplishments.","[('cap', 'SLANG')]",1
"When Emily found out her crush liked someone else, she was beyond extra with her emotions.","[('extra', 'SLANG')]",1
"I tried out that new restaurant last night and the food was decent, but overall it was kinda mid.","[('mid', 'SLANG')]",1
I'm thinking of hitting the mall this weekend to cop some fresh drip for the party.,"[('drip', 'SLANG')]",1
"Dude, that party last weekend was so lit!","[('lit', 'SLANG')]",1
I was shook when I found out our math test got postponed to next week!,"[('shook', 'SLANG')]",1
Why is everyone acting so salty today?,"[('salty', 'SLANG')]",1
"I have a feeling this weekend is gonna be hella lit, we should make some epic plans.","[('lit', 'SLANG')]",1
Don't be so salty just because your favorite team lost the championship game.,"[('salty', 'SLANG')]",1
"The food at that restaurant was so lit, we need to go back soon.","[('lit', 'SLANG')]",1
I don't know why Jake has to be so extra about his outfit for the party.,"[('extra', 'SLANG')]",1
Talk about being extra for no reason.,"[('extra', 'SLANG')]",1
"I can't wait for the concert next week, it's going to be so lit with all my favorite bands performing.","[('lit', 'SLANG')]",1
Why are you being so salty towards Jenny?,"[('salty', 'SLANG')]",1
The party last weekend was so mid; the music was okay but nothing special.,"[('mid', 'SLANG')]",1
My mom is super salty that I haven't cleaned my room yet; she's been nagging me all day.,"[('salty', 'SLANG')]",1
Your reaction to losing in Fortnite was beyond...extra!,"[('beyond...extra', 'SLANG')]",1
"The beat is fire, anyone who says otherwise is capping!","[('capping', 'SLANG')]",1
"Last night was insane, the concert was so lit that I lost my voice from singing and screaming.","[('lit', 'SLANG')]",1
Did you see how extra he was being on social media after his team won the game?,"[('extra', 'SLANG')]",1
Marissa's playlist has been full of bangers lately - she has some serious musical drip.,"[('drip', 'SLANG')]",1
No one can deny that Rihanna always brings top-tier drip wherever she goes; she's a true fashion icon!,"[('drip', 'SLANG')]",1
"The weather forecast is looking pretty mid, but we can still find something fun to do.","[('mid', 'SLANG')]",1
"My friend's party was so wild, I was shook all night.","[('shook', 'SLANG')]",1
This semester of classes is looking kinda mid - not too hard but not too easy either.,"[('mid', 'SLANG')]",1
The ending of that movie had me absolutely shook.,"[('shook', 'SLANG')]",1
She's always getting salty when she loses at video games.,"[('salty', 'SLANG')]",1
It's straight up fire - total banger and definitely lit!,"[('lit', 'SLANG')]",1
The weather forecast for tomorrow looks like it'll be pretty mid which isn't great for our plans at the beach.,"[('mid', 'SLANG')]",1
I can't handle it when people are being extra for attention.,"[('extra', 'SLANG')]",1
My playlist right now is full of songs with killer beats and major drip vibes.,"[('drip', 'SLANG')]",1
"Check out Jason's new hat, he's always got the best headwear drip.","[('drip', 'SLANG')]",1
Seeing all these celebs rocking designer drips makes me want to save up for something special.,"[('drips', 'SLANG')]",1
Why are you acting all extra and being extra salty about not getting picked for class president?,"[('salty', 'SLANG')]",1
"Ugh, she's so salty that she didn't get invited to the party.","[('salty', 'SLANG')]",1
"I have a test tomorrow and I only studied for like an hour, it's gonna be so mid.","[('mid', 'SLANG')]",1
"The food at that new restaurant we tried was just mid, I expected it to be a lot better based on the reviews.","[('mid', 'SLANG')]",1
"I cannot wait for the weekend, I heard there's a lit concert happening in town.","[('lit', 'SLANG')]",1
How can they expect us to believe such obvious cap?,"[('cap', 'SLANG')]",1
"Don't listen to him, he's just capping about how many girls he's talking to at once.","[('capping', 'SLANG')]",1
"The shoes I ordered online finally arrived, but they're kinda mid in person.","[('mid', 'SLANG')]",1
Why is Susan always so extra about everything?,"[('extra', 'SLANG')]",1
Jenny gets so salty whenever someone disagrees with her favorite band being the best.,"[('salty', 'SLANG')]",1
"When my best friend showed up with a new haircut, I was shook - it looked amazing!","[('shook', 'SLANG')]",1
My mom's reaction to my tattoo was just pure shook.,"[('shook', 'SLANG')]",1
She was so extra about it.,"[('extra', 'SLANG')]",1
"When my best friend dyed her hair pink, everyone at school was so shook.","[('shook', 'SLANG')]",1
"Mine was super mid, like I didn't fail but definitely didn't ace it either.","[('mid', 'SLANG')]",1
My mom always gets super salty if anyone touches her stuff without asking first.,"[('salty', 'SLANG')]",1
"The ending of that movie had me so shook, I did not see it coming at all.","[('shook', 'SLANG')]",1
The ending of that book had me shook; did not see that coming!,"[('shook', 'SLANG')]",1
So shook right now!,"[('shook', 'SLANG')]",1
The whole class was getting super-salty about having a surprise pop quiz today!,"[('super-salty', 'SLANG')]",1
Let's make sure to grab some snacks before the movie starts - gotta stay lit during the film!,"[('lit', 'SLANG')]",1
Sooo extra!,"[('extra', 'SLANG')]",1
Saturday night is going to be lit with everyone bringing their A-game in terms of drip!,"[('drip', 'SLANG')]",1
That dance performance at the talent show had me shook - they were amazing!,"[('shook', 'SLANG')]",1
"The party last night was lit, everyone was dancing and having a great time.","[('lit', 'SLANG')]",1
"I need to step up my drip game for the party this weekend, everyone's going all out.","[('drip', 'SLANG')]",1
Jake was being super extra when he found out his favorite band was coming to town - he started screaming and jumping around.,"[('extra', 'SLANG')]",1
"My friends and I are planning a road trip this summer, and it's going to be so lit!","[('lit', 'SLANG')]",1
We're gonna turn heads at the party tonight with our group's coordinated drip.,"[('drip', 'SLANG')]",1
"The new movie that came out was pretty mid, I expected more action, to be honest.","[('mid', 'SLANG')]",1
"Stop capping, we all know you copied my math homework last night.","[('capping', 'SLANG')]",1
"Dude, I'm shook by how good the new Avengers movie was.","[('shook', 'SLANG')]",1
I can't believe she dyed her hair pink; it's got me all shook.,"[('shook', 'SLANG')]",1
Can you believe how extra Jessica is being about her outfit for the party?,"[('extra', 'SLANG')]",1
"Dude, don't cap about your basketball skills when we both know you got cut from the team last season.","[('cap', 'SLANG')]",1
"My new shoes are straight fire, they're definitely adding to my drip.","[('drip', 'SLANG')]",1
I can't handle how extra he is when it comes to his skincare routine - three different moisturizers?,"[('extra', 'SLANG')]",1
She's being so extra by freaking out over a tiny scratch on her phone.,"[('extra', 'SLANG')]",1
"She's so used to winning, but now that she lost, she's super salty about it.","[('salty', 'SLANG')]",1
Why does Ben have to be so extra in every argument we have?,"[('extra', 'SLANG')]",1
"The fashion show had some next level drip, I wish I could rock those outfits.","[('drip', 'SLANG')]",1
"My lunch today was so mediocre, definitely falls into the mid category of food experiences.","[('mid', 'SLANG')]",1
It's honestly hilarious how quickly Jake gets all mad and starts acting all salty during arguments.,"[('salty', 'SLANG')]",1
"When we go out tonight, make sure you bring your A-game with your party outfit - let's all show off our best drips!","[('drips', 'SLANG')]",1
"The way Sarah dances to that song is a whole vibe, so much drip!","[('drip', 'SLANG')]",1
I can't believe he had the nerve to cap about hooking up with that girl.,"[('cap', 'SLANG')]",1
"Emily just told me she's moving to another state next month - I'm so shook, she's been my best friend since forever!","[('shook', 'SLANG')]",1
"We were just trying to plan a hangout and she was getting all extra about where we should go eat – like chill, any place is fine!","[('extra', 'SLANG')]",1
Let's hit up the mall this weekend and find some new drip for ourselves.,"[('drip', 'SLANG')]",1
John always has to be so extra with his excuses for being late to class.,"[('extra', 'SLANG')]",1
She's always so salty when someone disagrees with her opinions.,"[('salty', 'SLANG')]",1
"The plot twist in that movie had me shook for days, I did not see that coming at all.","[('shook', 'SLANG')]",1
I'm tired of his constant caps about being better than me at basketball - let's settle it on the court!,"[('caps', 'SLANG')]",1
The way Maya dances just exudes confidence and swagger - she's got that dance floor drip for sure.,"[('drip', 'SLANG')]",1
I'm thinking of picking up some new sneakers to add to my drip collection.,"[('drip', 'SLANG')]",1
It's supposed to be super lit.,"[('lit', 'SLANG')]",1
Spent all afternoon studying for that history exam and my confidence level is feeling pretty mid right now.,"[('mid', 'SLANG')]",1
That story about finding $100 on the ground sounds like some major cap to me.,"[('cap', 'SLANG')]",1
"My friend just started a clothing line and their hoodies have serious drip, you should definitely check them out.","[('drip', 'SLANG')]",1
It's got serious drip!,"[('drip', 'SLANG')]",1
The way Jack styled his hair today is giving me major drip vibes.,"[('drip', 'SLANG')]",1
"When my best friend told me she's moving away, I was beyond shook.","[('shook', 'SLANG')]",1
Jasmine claimed she has 10 scholarships waiting for her after high school – such an obviouscap.,"[('obviouscap', 'SLANG')]",1
"Don't listen to her, she's always cappin' about her grades.","[('cappin', 'SLANG')]",1
We were all so shook when our team won the championship game!,"[('shook', 'SLANG')]",1
"When my teacher announced there would be no final exam, everyone in class was absolutely shook.","[('shook', 'SLANG')]",1
I tried out that new restaurant everyone's talking about and tbh it was just so mid.,"[('mid', 'SLANG')]",1
"Let's hit up that new burger joint downtown, I heard their shakes are lit.","[('lit', 'SLANG')]",1
Stop being so dang extra about your Starbucks order getting messed up - it’s just a latte!,"[('extra', 'SLANG')]",1
Why are you being so salty towards me?,"[('salty', 'SLANG')]",1
Kyle always has to be so dramatic and extra whenever we go out with our group of friends.,"[('extra', 'SLANG')]",1
You need to let go of that grudge and stop being so darned salty all the time!,"[('salty', 'SLANG')]",1
I'm thinking of hitting up that new restaurant in town for dinner; heard mixed reviews though so it might be a bit mid.,"[('mid', 'SLANG')]",1
I'm thinking of dyeing my hair a different color - maybe something bold instead of keeping it so plain and... well...mid!,"[('well...mid', 'SLANG')]",1
"Mine's been pretty mid, nothing too eventful happening.","[('mid', 'SLANG')]",1
Why do you always feel the need to throw unnecessary cap at people?,"[('cap', 'SLANG')]",1
I'm hitting up the mall this weekend to find some fresh new pieces and elevate my daily drip game,"[('drip', 'SLANG')]",1
I need to step up my drip game for the party this weekend - gotta look fresh.,"[('drip', 'SLANG')]",1
"We should totally plan a road trip this summer, it would be so lit.","[('lit', 'SLANG')]",1
"Ugh, Karen is always so extra with her Instagram posts, like we get it, you're at the beach again.","[('extra', 'SLANG')]",1
I can't believe Matt was all salty about not getting the lead in the school play.,"[('salty', 'SLANG')]",1
"Dude, stop with the cap and just admit you forgot our plans today!","[('cap', 'SLANG')]",1
I can't believe she's still salty about what happened at the party last month.,"[('salty', 'SLANG')]",1
"That new jacket you got is straight fire, such a sick drip!","[('drip', 'SLANG')]",1
The teacher was being so extra by giving us a pop quiz on a Friday afternoon before break.,"[('extra', 'SLANG')]",1
"The ending of that movie had me feeling so shook, I still can't believe it.","[('shook', 'SLANG')]",1
The dress I ordered online arrived and it looks way more mid than in the pictures!,"[('mid', 'SLANG')]",1
"I think he's just feeling extra salty today, everything seems to be bothering him.","[('salty', 'SLANG')]",1
"I don't know why Jake has to be so extra about his outfit every time we go out - like dude, we're just going to get ice cream!","[('extra', 'SLANG')]",1
He gets really salty when someone criticizes his favorite band.,"[('salty', 'SLANG')]",1
I could tell Emily was feeling really salty about not getting the lead role in the school play.,"[('salty', 'SLANG')]",1
I can't believe Justin made such an extra scene at the party last night over something so minor.,"[('extra', 'SLANG')]",1
"Ugh, she's being so extra about the group project.","[('extra', 'SLANG')]",1
"When my best friend told me she was moving away, I was completely shook.","[('shook', 'SLANG')]",1
"When Alex tries to flex his new sneakers, he gets hit with a wave of don't cap from all of us.","[('cap', 'SLANG')]",1
We need to coordinate our drips for the group picture later.,"[('drips', 'SLANG')]",1
Jenny was so salty when she found out she didn't get invited to the party.,"[('salty', 'SLANG')]",1
"We need to plan a shopping spree soon, I'm in serious need of some new winter drip!","[('drip', 'SLANG')]",1
Why is she so salty every time someone criticizes her artwork?,"[('salty', 'SLANG')]",1
"He was so confident he would win the game, but we all were shook when he lost.","[('shook', 'SLANG')]",1
"I stayed up late studying for that test, and my grade ended up being super mid.","[('mid', 'SLANG')]",1
"My friends want to go hiking this weekend, and while I'm down for some outdoor time, hiking is just kind of mid for me.","[('mid', 'SLANG')]",1
Why do people always have to be so extra on social media?,"[('extra', 'SLANG')]",1
Seeing our football team come back from a 20-point deficit to win the game left everyone in the stands completely shook.,"[('shook', 'SLANG')]",1
"The latest track from Drake has serious drip, been playing it on repeat all day.","[('drip', 'SLANG')]",1
He always gets super salty whenever he loses in Fortnite.,"[('salty', 'SLANG')]",1
Emily is still salty about not getting invited to Sarah's party last weekend.,"[('salty', 'SLANG')]",1
