term	sentence	label
mid	"The mid-semester break is coming up soon, and I can't wait to relax and catch up on some sleep."	0
mid	"I have a test coming up right in the mid of next week, so I need to start studying ASAP."	0
mid	We have basketball practice right smack dab in midafternoon when it's super hot outside; can't wait for some ice cream after!	0
mid	The best part about going on road trips is stopping at those cool diners situated right smack dab there in-mid journey.	0
mid	I'm right in the mid of studying for my biology midterm exam next week.	0
mid	"By midday, I usually start craving a snack or something to munch on while working on homework."	0
mid	"It's right in the mid of downtown, we need to check it out together."	0
mid	My family always goes on a fun camping trip every summer where we spend evenings making s'mores around a cozy campfire mid-week.	0
mid	"I heard there's going to be a party right in the mid of November, are you planning on going?"	0
mid	"I'll meet you at our usual spot, right around mid afternoon."	0
mid	"It was very mid, not too casual but not too formal either."	0
mid	"My parents are planning a road trip for the mid-summer vacation, and they want me to come along."	0
mid	I can't wait for the mid-term break next week; it's much needed after all these assignments and tests.	0
mid	The weather today is so unpredictable; one moment it's sunny and then clouds roll in by midday!	0
mid	"The mid-semester break is coming up, and I can't wait for a little rest and relaxation."	0
mid	Let's meet in the mid-afternoon tomorrow to work on our group project.	0
mid	"My birthday falls right in the mid of summer, so I always have a pool party."	0
mid	I have a dentist appointment right in the middle of our lunch break - how inconvenient!	0
mid	I can't wait for the mid-year break next week.	0
mid	The best part of the concert was when they played my favorite song right in the mid of the show.	0
mid	My favorite part of a sandwich is definitely the mid-section where all the good stuff is piled high.	0
mid	"The best seats for concerts are usually somewhere near mid-arena, don't you think?"	0
mid	The show started off slow but picked up intensity right in the middle with unexpected plot twists that had us all hooked!	0
mid	The party last night was so fun; we were dancing until well past midnight.	0
mid	Let's have a study session at my place in the mid-week to prepare for finals.	0
mid	"I'm so excited about starting mid-season basketball practice next week, I've been practicing all summer for this."	0
mid	"The game got really exciting towards the end because it was tied up right in the middle, but then one team scored unexpectedly!"	0
mid	"I have a test tomorrow, so I need to study for it tonight, probably around mid-evening."	0
mid	"The weather has been so unpredictable lately — sunny in the morning, then pouring rain by mid-afternoon."	0
mid	"I have a test tomorrow, so I'm studying all night to make sure I know the material like, mid-way through."	0
mid	"I can't believe we're already approaching the midway point of the school year, time has flown by so quickly."	0
mid	I feel like I'm in the mid of nowhere whenever I go camping with my family.	0
mid	"During the midmorning, I usually have my first coffee to wake up a bit before heading to school."	0
mid	The best part about being smack dab amidst summer vacation is having zero responsibilities and plenty of time to hang out with friends all day long.	0
mid	I have a test in the mid of next week that I haven't even started studying for yet.	0
mid	My favorite part of any game is the mid-point when things start to get really intense.	0
mid	The weather forecast shows that there will be a storm right in the mid of our weekend beach trip.	0
mid	I feel like I'm always assigned group projects right in the mid of basketball season!	0
mid	"The debate on Friday was so intense - everyone had such strong arguments, especially in the mid-rounds."	0
mid	"My birthday is coming up, and I'm planning a BBQ party in the mid afternoon at the park, you guys should come!"	0
mid	Are you free to hang out in the mid-morning before our class starts?	0
mid	Let's meet up for lunch in the mid of our break between classes.	0
mid	I can't wait for the mid-semester break so I can relax and catch up on some sleep.	0
mid	Have you noticed how beautiful sunsets are when you catch them right in the mid during golden hour?	0
mid	I have to leave early because I have a dentist appointment in the mid afternoon.	0
mid	He called me out of nowhere in themiddlenight and scared me!	0
mid	Did you see the new girl in class who arrived in the midst of the semester?	0
mid	I can't wait for lunchtime; it's the best part of the mid-day!	0
mid	I'm so stressed about this project due in the mid of next week.	0
mid	"I heard there's going to be a school dance in mid-November, are you going with anyone?"	0
mid	Are you free to hang out during our mid-semester break?	0
mid	Let's schedule our study group session for sometime in the midweek.	0
mid	"My mom said she'll be home by mid-evening, so we should plan something for later tonight."	0
mid	"This weekend, we should plan a picnic to enjoy the beautiful weather right in the mid-afternoon when it's not too hot or cold."	0
mid	I have a dentist appointment right smack dab in the middle of my day - what bad timing!	0
mid	"This book is so good, I can't put it down - I'm right at the exciting part, smack dab in the mid!"	0
mid	"The weather forecast predicts rain starting in the midafternoon, so don't forget your umbrella!"	0
mid	There's a cool event happening in town this weekend that falls right in the mid of my friend's birthday party.	0
mid	My birthday is right in -mid-summer and I'm thinking of having a beach party this year!	0
mid	The weather has been so unpredictable lately with temperatures feeling really mild during this mid-season time.	0
mid	I always get hungry in the mid-evening and end up snacking too much.	0
mid	We should start working on our group project now so that we're not rushing to finish it by its due date in the midst of final exams.	0
mid	I can't wait for the mid-semester break next week; I really need some time to relax and recharge.	0
mid	Did you hear about the party happening in the mid of summer vacation?	0
mid	"For my midterm project, I'm thinking of doing a documentary film about climate change and its effects around the world."	0
mid	"I have a test tomorrow, so I need to study all night to make sure I'm prepared for it by mid-morning."	0
mid	Let's meet in the mid-afternoon to go over our project for English class.	0
mid	I usually meet my friends at that burger joint that's located in the mid-section of town.	0
mid	"Let's meet at the park around mid-afternoon, so we can hang out before dinner."	0
mid	It's so hard being stuck right in the mid point between wanting to hang out with friends and needing to finish my homework assignments before Monday.	0
mid	Let's plan a road trip for sometime in the mid of winter break!	0
mid	"I have a big test coming up in the mid of next week, so I really need to start studying."	0
mid	"Right in the mid of winter break, my family and I are going on a ski trip."	0
mid	It can be challenging to find motivation when you're right at that mid-point of a project and feeling stuck.	0
mid	My favorite part of a road trip is when we stop at a diner for lunch in the middle of nowhere.	0
mid	"I have exams next week, so currently stuck studying every night until midnight — it's definitely the dreaded midpoint of the semester!"	0
mid	"The mid-term exams are coming up, and I haven't even started studying yet."	0
mid	Are you free in the mid-afternoon tomorrow?	0
mid	"My favorite class is right smack dab in the mid-afternoon, right when my brain is most awake."	0
mid	We should plan a movie night at my house right in the mid of next month when everyone is free.	0
mid	"My birthday falls right in the midst of final exams, so celebrating usually has to wait until after everything is done."	0
mid	The weather in the mid-fall is perfect for bonfires and hanging out with friends.	0
mid	"I always find myself getting hungry in the mid-afternoon, right between lunch and dinner time."	0
mid	"Let's meet up at the park around dusk, like in the midst of sunset and nightfall."	0
mid	"I have an exam coming up right in the mid of next week, so I need to start studying soon."	0
mid	The movie we watched last night had such a shocking twist right in the mid plot - I did not see that coming!	0
mid	Let's meet up at mid-afternoon to study for our upcoming exams together.	0
mid	I have a test in the mid of next week that I haven't started studying for yet.	0
mid	"The best advice I've ever heard about achieving goals is to focus on progress made rather than only looking at end results; celebrate victories along every step, even if they're just considered 'mid' milestones!"	0
mid	I usually get hungry during the mid-morning break between classes; anyone down to grab a snack with me next week?	0
mid	"The school dance is planned for the mid-fall this year, so we still have some time to decide on outfits."	0
mid	The mid-point of this book is so intense; I can't wait to see how it all unfolds.	0
mid	Let's plan a road trip for spring break and find a cool Airbnb that's located right in the mid of all the things we want to do.	0
mid	We should plan a road trip for sometime in the midst of summer break.	0
mid	It can be challenging to find motivation during those mid-winter months when it's dark outside by 5 p.m.	0
mid	Are you free to chat during mid-morning tomorrow?	0
mid	"In video game tournaments, players often strategize how to dominate during mid-game to secure victory by the end."	0
mid	I always feel a bit sleepy during that mid-morning period between breakfast and lunch.	0
mid	Let's plan to meet at the mid-point between our houses so we don't have to travel too far.	0
mid	The weather in the mid-fall season is perfect for cozy sweaters and hot chocolate.	0
mid	I can't wait for the mid-season finale of our favorite TV show tonight!	0
mid	"I can't decide what movie to watch tonight...either a comedy or a thriller, something that'll keep me on edge right through till the movie's midpoint."	0
mid	"The movie premiere is scheduled for Friday night, right smack dab in the middle of our exams!"	0
mid	"The weather is so unpredictable right now, one day it's sunny and the next it's pouring rain — talk about mid-season confusion!"	0
mid	Are you free to chat about that group project sometime in the middle of next week?	0
mid	"My birthday falls right in the mid of finals week, it's such bad timing."	0
mid	"I have a midterm coming up next week, so I'm planning to study in the mid-morning tomorrow."	0
mid	High school dances always hit their peak in excitement during the mid dance floor jams!	0
mid	We should definitely have a movie night in my backyard sometime around mid-September before it gets too cold.	0
mid	I have a study group with Sarah and John later on the mid-afternoon to prepare for our midterms.	0
mid	The views were spectacular - especially when we reached that breathtaking overlook point right smack in the middle of our trail!	0
mid	Do you ever feel like you're stuck in limbo during this midafternoon break where you should be productive but just want to relax?	0
mid	My new class schedule has most of my lectures scheduled for the mid-day.	0
mid	"The party is planned for mid-June, so mark your calendars!"	0
mid	The midterm feedback from our professor was helpful for improving our essays before submitting them for grading.	0
mid	Our soccer team is doing really well this season; we're currently at the top of the standings at the mid point.	0
mid	"The concert is happening in the mid-summer, so we should get tickets soon."	0
mid	My sleep schedule is all over the place - I keep waking up in the mid of night unable to fall back asleep.	0
mid	"We should go check it out together, maybe meet there around four or five o'clock when it's not too crowded but still right in the middle of the day."	0
mid	"I can't wait until the mid of the semester when we have our week-long break, it'll be such a nice time to relax."	0
mid	The mid-season finale of our favorite show left me on the edge of my seat.	0
mid	"My classes are from morning till mid-afternoon, so let's hang out later."	0
mid	Let's plan our road trip so that we hit all those cool tourist spots somewhere around mid-route!	0
mid	"Let's plan a movie night for this weekend, maybe something lighthearted like a mid-romantic comedy."	0
mid	The best part about living here is that we are situated right in the middle of all the action - everything is just a short walk away.	0
mid	Have you heard about Jake's plans for a surprise party in the middle of April for his girlfriend?	0
mid	I think I'm at a point where my grades are somewhere around the mid range overall.	0
mid	I'm feeling a bit stressed because I have two exams scheduled for mid next week.	0
mid	The midterm exams are hitting us right in the middle of our busiest week!	0
mid	I feel like I'm in the mid of a dilemma trying to decide which college to apply to.	0
mid	I'm planning on going skiing with my family at some point in           winter and hopefully hit the slopes by             around   midday when it's not too crowded.	0
mid	"The school play is happening in the middle of next month, and rehearsals have been keeping me really busy lately."	0
mid	It hit me right in the mid when she said she couldn't make it to my birthday party this weekend.	0
mid	"My energy levels are always at their peak during the midday, right before lunchtime."	0
mid	"My grades are right in the mid-range in most of my classes, so I'm trying to study harder for my upcoming exams."	0
mid	The weather in the mid-fall season is perfect for hanging out outdoors without getting too hot or too cold.	0
mid	"I feel like I'm in the mid of so many different projects right now, schoolwork is really piling up."	0
mid	I can't wait for the mid-year break.	0
mid	Do you think by mid-next year we'll all still be in the same classes together?	0
mid	We're halfway through the semester now; time flies when you're stuck right here smack dab at its midpoint!	0
mid	Why do teachers always assign projects due right in the mid of finals week?	0
mid	"The weather forecast says it's going to rain in the afternoon, so we should reschedule for a picnic in the midday instead."	0
mid	"I have a test tomorrow, so I'm going to study hard until mid-evening."	0
mid	"My mom always calls me right in the mid of my favorite TV show, it's so annoying!"	0
mid	"I can't wait for lunchtime, it's always the best part of my mid-day."	0
mid	"My phone always dies right in the mid of important conversations, so frustrating!"	0
mid	The mid-February blues always hit me hard because winter feels like it's dragging on forever at that point.	0
mid	"The weather is finally cooling down as we approach mid-fall, perfect for cozy bonfires with friends."	0
mid	"I can't believe we're already mid-semester, time is flying by so quickly!"	0
mid	We should plan a study session for sometime in the mid-morning to review for our upcoming test.	0
mid	I can't wait for mid-semester break.	0
mid	The project deadline is coming up and I'm only in the mid of researching my topic.	0
mid	Our friendship really blossomed when we were placed together in a group project midway through last semester.	0
mid	"My favorite part of a song is always the mid, where they usually have an awesome guitar solo."	0
mid	The movie we watched last night had a slow start but really picked up in the mid-section.	0
mid	I'm planning on going away for a vacation in the mid of summer break with my family.	0
mid	My favorite time of day is definitely the mid-morning when everything feels calm and peaceful.	0
mid	"My favorite class is in the mid-morning, right after homeroom."	0
mid	"Let's grab lunch sometime this week, maybe in the mid afternoon after classes."	0
mid	The school dance is happening in mid-October this year.	0
mid	My favorite band is playing at a concert venue located right in the mid of downtown this Friday night.	0
mid	"In group projects, it's tricky when everyone has differing opinions on what direction to take - we're caught right smack dab in middle of some major disagreements!"	0
mid	It's hard to believe we're already in the mid-phase of our project; we've got so much left to do!	0
mid	"In films based on Shakespeare, there is often an engagingly well-balanced moment found slap bang right at 'midsummer'."	0
mid	The mid-point of the school year is always a stressful time with exams and projects due.	0
mid	"My birthday party will be sometime in the mid-summer, so be sure to save the date!"	0
mid	"Being stuck in traffic during rush hour is the worst, especially when you're mid-text conversation."	0
mid	I'll probably grab lunch from that new cafe at school situated right in its midst building after class today.	0
mid	"I have a test tomorrow, so I'm planning to study in the mid-afternoon."	0
mid	"Creating playlists for parties is so much fun because you get to mix all your favorite songs together into one epic soundtrack – always aim for hype music that keeps energy flowing through dance routines or just chit-chatting,making sure no track drags too long or peaks too hard with high tempos smacked dab-in- middle!"	0
mid	I remember last spring when we went camping and got caught in that sudden mid-storm - talk about an adventure!	0
mid	Let's meet in the mid of the hallway during lunch break to discuss our plans for the weekend.	0
mid	"The sun will set in the mid of our hike, so don't forget to bring a flashlight just in case!"	0
mid	"It seems like there are always construction projects happening right in the middle of town, causing traffic jams everywhere."	0
mid	I'm planning to stay up until midnight to finish my project that's due tomorrow.	0
mid	"My favorite part of a workout is the mid, when you start feeling the burn but know you can push through it."	0
mid	"In the mid of our road trip last summer, we stopped at a small town and found the best ice cream shop ever!"	0
mid	I'm in the mid of a tough decision on whether to join the school play or try out for the soccer team.	0
mid	"The mid-semester break is coming up, and I'm so excited to relax for a bit."	0
mid	We're planning to go camping in the mid of the forest.	0
mid	Is it just me or does time seem to move slower during that awkward time between morning and afternoon called midevening?	0
mid	This weekend feels like it's dragging on because it's only in its midst now 10.	0
mid	"There's a great sale going on at the mall right now, we should go check it out during the mid-afternoon."	0
mid	"That concert was amazing, especially when they played my favorite song right in the middle of their setlist!"	0
mid	My favorite part of the day is in the mid-evening when I can relax and watch Netflix.	0
extra	"The restaurant accidentally gave me an extra order of fries, and now I'm too full to finish them all!"	0
extra	The movie we watched last night had some really cool special effects - they were definitely something extra.	0
extra	"I can't believe my teacher assigned us extra homework over the weekend, like seriously, is that necessary?"	0
extra	"My mom was being so extra this morning, making me clean my room twice before she even left for work."	0
extra	Do you think it's worth paying extra to upgrade my phone to the latest model?	0
extra	I'm considering adding some extra flair to my dorm room decor with more string lights and tapestries.	0
extra	This smoothie place always gives you the option to add extra protein powder for a little boost after a workout.	0
extra	"My history project turned out really well, so now I have some time to work on adding some extras to make it stand out even more."	0
extra	I really need to buy some extra study materials for the upcoming exams.	0
extra	The teacher gave us all some extra credit work to boost our grades before finals next week.	0
extra	I feel like Sarah is always a bit extra when it comes to drama in our friend group - she loves being in the center of attention.	0
extra	Can you believe they charged us extra for guacamole at that Mexican restaurant last time?	0
extra	It's so annoying when teachers give us extra homework right before a long weekend.	0
extra	"Ethan was being way too extra at the party last night, trying to impress everyone with his stories."	0
extra	They're charging way too much for those VIP passes with all those extras included.	0
extra	"I can't believe our teacher gave us extra homework over the weekend - like, we already have so much to do!"	0
extra	I can't wait for the weekend so we can have some extra fun at the party on Friday night.	0
extra	The actors put in so much effort and gave an extra special performance.	0
extra	I can't believe our teacher gave us extra homework over the weekend.	0
extra	The school play this year is going to be amazing - they're putting in all this extra effort with costumes and sets!	0
extra	I might add some extra decorations to my room to make it feel cozier.	0
extra	"I always make sure to pack extra pens and pencils for exams, just in case one stops working."	0
extra	She was looking so extra in that sparkly dress!	0
extra	"I ordered extra cheese on my pizza because you can never have too much cheese, right?"	0
extra	I love going to the movies and getting popcorn with extra butter - it's the best treat ever!	0
extra	I feel like our English teacher is being a little bit extra with all the homework assignments this week.	0
extra	"The cafeteria always gives me extra fries when I order a meal, it's the little things that make my day."	0
extra	I made sure to bring extra snacks to school today in case I get hungry between classes.	0
extra	Lisa is always ordering the most expensive things off the menu; talk about being an extra spender when it comes to food!	0
extra	I can't believe how much extra work our teacher assigned over the weekend.	0
extra	"You should definitely try the extra spicy ramen at that new restaurant downtown, it's amazing!"	0
extra	My mom packed me an extra snack for after soccer practice - she knows how hungry I get.	0
extra	"Emily brought extra snacks to the movie theater, and let me tell you, they were a lifesaver during the film."	0
extra	I can't believe Mr. Johnson is making us do all these extra math problems for homework.	0
extra	The girl applied an extra amount of highlighter and looked like she was glowing!	0
extra	"My little sister can be so extra sometimes, throwing a tantrum over not getting her favorite ice cream flavor."	0
extra	"The school cafeteria was serving some delicious-looking cookies today, so of course, I grabbed an extra one for later!"	0
extra	The coach wants us to do 50 push-ups as an extra challenge at practice today - he must be kidding!	0
extra	I can't believe how much we have to pay in extra fees just to park on campus every semester.	0
extra	My mom always has an extra set of school supplies in case I forget something.	0
extra	The drama club is putting on an extra performance of their play this weekend due to high demand.	0
extra	"I spent an extra hour studying for the chemistry exam tomorrow, I really want to do well."	0
extra	Do you think it's necessary to buy the extra accessories for our new gaming console?	0
extra	"Jake thinks he's so cool with his new phone, but it's just an extra expensive version of what we all have."	0
extra	I can't believe Mrs. Smith gave us extra homework over the long weekend!	0
extra	Are you going to apply for any extra-curricular activities this year?	0
extra	I wish the cafeteria would offer some extra healthy options instead of just junk food all the time.	0
extra	I always pack an extra charger in my bag because my phone constantly dies.	0
extra	"I'm hoping we can score some tickets to the concert tomorrow, even if they're a little on the extra side in terms of cost."	0
extra	"I can't believe our teacher gave us extra homework over the weekend, it's so unnecessary."	0
extra	The coach made us run extra laps at practice today because our team wasn't giving 100%.	0
extra	"Your Instagram post from last night was so extra with those dramatic filters and captions, but it looked awesome."	0
extra	My mom always packs me an extra snack in case I get hungry during school.	0
extra	My boss asked me to work overtime this weekend but didn't mention anything about getting paid extra for it.	0
extra	It's so annoyingly extra sometimes.	0
extra	It’s definitely going to be ‘extra’ fun this year!”	0
extra	Sarah went all out with an extra-large pizza for her birthday party last weekend.	0
extra	We should bring some extra blankets on our camping trip in case it gets cold at night.	0
extra	Are you planning any extras for your birthday party next week?	0
extra	"I love adding extra cheese to my pizza, it just makes it so much tastier!"	0
extra	My little sister is always trying to add her own extras to my room without asking me first - she's such a nuisance sometimes!	0
extra	I asked for some tips on how to make my presentation stand out and my friend suggested adding some funny jokes in there as an 'extra' touch.	0
extra	"My little sister is always causing drama for no reason, she's so extra all the time."	0
extra	"I can't believe I have to do this extra credit assignment over the weekend, it's such a drag."	0
extra	"I ordered an extra large pizza for the sleepover tonight, I hope it's enough for everyone."	0
extra	My mom made an extra batch of cookies for our study session tonight - she knows how stressed we get during finals week.	0
extra	"Sarah always puts in that little bit of extra effort when studying, and it really pays off in her grades."	0
extra	"Whenever we have a group project, I'm the one who ends up doing all the extras like editing and formatting."	0
extra	She's always going for that super-extra look.	0
extra	I love adding extra toppings like avocado and feta cheese to my salad at lunch - it makes it so much tastier!	0
extra	I can't believe Jenna brought an extra pizza to the party last night - it was a total game-changer!	0
extra	I splurged on an extra fancy iced coffee this morning because I needed a little pick-me-up.	0
extra	"We should plan something extra fun for the weekend, like a beach trip."	0
extra	"The cafeteria food today was so bland, I had to add some extra seasoning to make it edible."	0
extra	We ordered pizza and my brother asked for extra cheese on his side of the pie - he's a cheese fanatic.	0
extra	Can you believe the teacher gave us extra homework over the weekend?	0
extra	"My cousin is so picky about her coffee order, she always asks for a bunch of extra shots and special syrup flavors."	0
extra	That's just being extra and unnecessary drama.	0
extra	My mom always packs me an extra snack for school in case I get hungry during the day.	0
extra	"It was so extra, with all the sequins and feathers!"	0
extra	That new smoothie place downtown charges way too much for their extra large drinks.	0
extra	"Ugh, my teacher assigned us some extra homework over the weekend, like we don't have enough already!"	0
extra	"The team captain pushed us to do some additional drills after practice, saying we needed to put in that little bit of extra effort."	0
extra	The teacher said we could earn some extra credit if we participated in the class debate next week.	0
extra	I brought some extra snacks for our study session in case anyone gets hungry later.	0
extra	"My mom always packs me an extra snack in my lunchbox in case I get hungry during after-school activities, love her for that!"	0
extra	I can't believe she bought two dresses for prom - talk about being a little extra with her choices.	0
extra	"When it comes to skincare, I'm all about using those fancy serums and creams - gotta keep that skin looking extra glowy!"	0
extra	My mom always tells me to save money by not buying things that are just 'extra' but sometimes you just need a little something special!	0
extra	"I think Julie went a bit too far with her birthday decorations, she's always so extra."	0
extra	Do you think I'm being too over-the-top by planning an extra surprise for her birthday?	0
extra	I think adding an extra touch of glitter to your makeup look would really make it pop for the party.	0
extra	I think the school cafeteria charges too much for those extra snack options.	0
extra	Did you see Sarah's extra outfit for the party tonight?	0
extra	"Kyle thinks he needs to do all these extra workouts to get in shape, but honestly, he looks great already."	0
extra	My parents promised me an extra hour of screen time if I finish all my chores before dinner time.	0
extra	"I spent some extra time studying last night, and I think it really paid off on today's pop quiz."	0
extra	I ordered extra cheese on my pizza - gotta have that cheesy goodness!	0
extra	My friend is always so generous - she gave me an extra ticket to the concert since her other friend couldn't make it.	0
extra	"The restaurant gave us an extra side of fries by mistake, and we didn't even realize until after finishing our meal!"	0
extra	I ordered a large iced coffee with an extra shot of espresso this morning because I really needed the caffeine boost.	0
extra	I can't believe my teacher assigned us this extra homework over the weekend.	0
extra	Can you believe she bought that extra expensive designer bag?	0
extra	They're so cute and look extra comfy.	0
extra	I can't believe Sarah got an extra hour to finish her test - so unfair!	0
extra	Why did she have to be so extra about her birthday party?	0
extra	Her parents went all out with an extravagant cake and lots of extra decorations.	0
extra	Do you think it's worth paying the fee for an extra carry-on bag on our trip?	0
extra	My mom packed me an extra snack for after practice in case I get hungry.	0
extra	"I always order extra cheese on my pizza because you can never have too much cheese, right?"	0
extra	She's always wearing such stylish outfits - she definitely has great taste in picking out those extras!	0
extra	I ordered an extra large pizza last night and ended up eating the whole thing by myself.	0
extra	I ordered an extra large pizza for our study session tonight - gotta keep us fueled up!	0
extra	I have an extra ticket to the concert next weekend if anyone wants to come along with me.	0
extra	Jake is so extra when it comes to bragging about his grades in math class.	0
extra	They always charge more for the 'extra' stuff!	0
extra	She's always going for the extra glam look.	0
extra	My mom always packs me an extra snack in case I get hungry during study hall.	0
extra	I think they'll give me that extra boost I need.	0
extra	She always goes all out and adds extra accessories.	0
extra	I signed up for the extra-curricular photography club at school so I can improve my skills outside of class.	0
extra	"I don't understand why people have to be so extra about their Instagram posts - just keep it simple, you know?"	0
extra	"I'm thinking about adding some extra decorations to my room to give it a more cozy vibe, maybe some fairy lights or posters."	0
extra	I love adding extra cheese to my pizza; it just makes it taste so much better.	0
extra	"Emily went all out with her outfit today - she had so many accessories on, it was a little bit extra but she rocked it!"	0
extra	We stayed up till 2 am watching that new series on Netflix - it was so good that we were both feeling a bit extra tired today.	0
extra	"My teacher gave us an extra assignment over the weekend, and I'm already dreading it."	0
extra	Why do you always have to be so extra with your Instagram posts?	0
extra	Why does Starbucks charge so much extra for almond milk in your latte?	0
extra	"He loves being the center of attention, always going for that extra drama."	0
extra	"The party last night had way too many extras going on - I just wanted a chill hangout with friends, not a full-on event!"	0
extra	I can't believe Mr. Smith gave us extra homework over the weekend!	0
extra	"I can't believe the teacher assigned us extra homework over the weekend, like we don't have enough already!"	0
extra	My mom always packs me an extra sandwich in case I get hungry during lunch at school.	0
extra	"She went all out with decorations for her birthday party, it was so extra but in the best way possible."	0
extra	We should plan an extra fun outing this weekend to celebrate finishing exams.	0
extra	"My parents are being so strict lately, they're putting all these extra rules on me."	0
extra	Did you hear that Sarah got an extra ticket to the concert?	0
extra	I signed up for an extra dance class after school because I want to improve my skills before the recital next month.	0
extra	"I'm thinking of getting an extra tutoring session for math, I really need help with this chapter."	0
extra	"We should invite Sarah over, she always brings such a fun and extra vibe to the group."	0
extra	My mom always puts in extra effort to make my favorite meals when I have a rough day.	0
extra	My mom bought me this really cute top that has some extra sparkles on it - love it!	0
extra	I always feel like my teachers give out extra homework right before the weekend.	0
extra	I brought an extra charger to school today because my phone always dies by third period.	0
extra	Sarah brought her dog to school today; she loves to be that one person who's a bit...extra.	0
extra	My coach made us do 100 push-ups as an extra challenge during practice today - my arms are killing me!	0
extra	"Did you see Sarah's outfit today? It's so extra, but in the best way possible."	0
extra	Why is Tom being so extra about finding a prom date?	0
extra	It seems a bit extra to call it off for just a little rain.	0
extra	Jake always goes above and beyond in group projects; he's so dedicated and puts in that extra effort.	0
extra	"Some people might think decorating for Halloween in September is unnecessary, but I say the more decorations, the better- go extra!"	0
extra	"We went all out with decorations for Sarah's birthday party - streamers, balloons, even an extra cake for good measure!"	0
extra	My parents are always telling me to save my money instead of spending it on all these extra things.	0
extra	She went all out with the accessories and looked really great- definitely rocking that extra style!	0
extra	"I can't believe Mr. Smith gave us extra homework over the weekend, like seriously, we have lives outside of school!"	0
extra	"I love adding extra toppings to my pizza, like pepperoni, mushrooms, and jalapenos!"	0
extra	"Let's add some extra toppings to our pizza order tonight - the more, the better!"	0
extra	My math teacher gives us the option to do an extra assignment each week for bonus points - it really helps boost my grade.	0
extra	Did you see how extra Sarah was being at the party last night?	0
extra	My mom always makes sure there are plenty of snacks around when we have guests over - she goes totally extra with fancy cheese platters and desserts.	0
extra	"I think the teacher went a bit extra on our homework this week - like seriously, who assigns a whole textbook chapter to read in one night?"	0
extra	"I can't believe the teacher gave us extra homework over the weekend, like we don't have enough already!"	0
extra	"My mom bought me an extra fancy dress for prom, and now I can't wait to show it off!"	0
extra	I can't believe I got extra credit on that history test for including all those additional details in my essay.	0
extra	I'm thinking of getting some tutoring help for math just to get that extra edge in class.	0
extra	"My little sister is always being so extra about everything, she gets upset over the smallest things."	0
extra	Why does Laura always have to make things so difficult by adding an extra layer of drama to everything?	0
extra	"I ordered extra avocado on my sandwich because you can never have too much of it, right?"	0
extra	The decorations for prom are looking amazing this year - they definitely went above and beyond with all the extras!	0
extra	I can't believe my teacher assigned us extra homework over the weekend.	0
extra	"She's always wearing the most stylish outfits; even her gym clothes look like they're from an upscale, trendy boutique - talk about being extra!"	0
extra	I always feel like I need to put in extra effort in math class to keep up with everyone else.	0
extra	I heard they're doing something special with extra fireworks after the team scores a touchdown.	0
extra	"Whenever I have a project due, I try to put in some extra time and effort to make sure it's perfect."	0
extra	"My mom packed me an extra sandwich today, in case I get hungry during study hall."	0
extra	"After practice, we stayed after for some extra drills to work on our free throws before the game on Friday night 1."	0
extra	"I hate when professors expect us to read all those extra articles for one class - like, who has time for that?"	0
extra	The cafeteria served up some seriously yummy brownies today - definitely worth the extra calories!	0
extra	My dad always goes above and beyond whenever we do DIY projects at home; he's definitely an extra handyman for sure.	0
extra	"I totally splurged on an extra order of fries at lunch today because why not treat myself, right?"	0
extra	"I aced my math test, so our teacher gave me some extra credit to boost my grade even higher!"	0
extra	"My mom is being so extra about me going out with my friends tonight, like relax, I'll be back before curfew."	0
extra	"Do you think buying those expensive shoes was a bit extra, or do they actually look good?"	0
extra	"I love adding extra sugar to my coffee in the morning, it gives me that energy boost I need."	0
extra	I ordered an iced coffee with extra caramel drizzle this morning and it was so worth the splurge - best way to start the day!	0
extra	My dad is being way too strict lately; he imposed an extra curfew on me during finals week!	0
extra	There's always that one person at parties who's a bit too loud and tries to be so extra all the time.	0
extra	I need some extra help understanding these chemistry equations.	0
extra	"I can't believe Sarah ordered extra toppings on her pizza again, she's definitely not holding back."	0
extra	"I was up late last night adding in some extra details to my art project, it's really coming along now."	0
extra	My mom always packs me extra snacks in my lunch bag in case I get hungry after school.	0
extra	You're being way too extra right now!	0
extra	Did you see Sarah's extra effort in the school play?	0
extra	The teacher gave us all an extra day to finish our essays - thank goodness because I was stressing out.	0
extra	My mom always cooks with that secret ingredient that just adds that little something 'extra' to her dishes.	0
extra	The coffee shop messed up my order so they gave me an entire pastry for free as an apology - talk about getting something extra!	0
extra	"Sarah always goes above and beyond in everything she does, she's just naturally extra like that."	0
extra	Why are you always so extra with your outfits for school?	0
extra	Why do some people feel the need to be so extra about everything on social media?	0
extra	The coach scheduled an extra practice this week to prepare for our next game - talk about dedication to winning!	0
extra	"I can't believe my teacher gave us extra homework over the weekend, like why?"	0
extra	"She always looks so extra, but I love it."	0
extra	"I always order extra cheese on my pizza, it just makes it taste so much better."	0
extra	Are you planning to order extra toppings on your pizza tonight?	0
extra	Do you think we'll have any extra time after school to grab a bite to eat before practice?	0
extra	I think we should order some extra toppings on our pizza for movie night tonight.	0
extra	Why does Jake always have to be so extra about winning every game we play?	0
extra	Are you going to add any extra touches to your science fair project? Maybe some glow-in-the-dark elements?	0
extra	Tom brought an extra set of notes to share with the group before our exam tomorrow.	0
extra	Why do teachers always assign extra homework right before a long weekend?	0
